total_area,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,cityCenters_nearest,floor_category
78.0,2,2.7,16.0,32.0,5,False,False,False,10.5,0,7380.0,другой
43.1,2,2.55,5.0,30.0,2,False,False,False,7.0,0,8340.0,другой
32.3,1,2.55,12.0,17.0,6,False,False,False,6.0,0,15105.0,другой
50.5,2,2.65,12.0,29.2,6,False,False,False,7.7,1,11360.0,другой
42.0,1,2.6,10.0,19.0,9,False,False,False,11.0,0,12264.0,другой
78.7,3,2.56,10.0,48.5,1,False,False,False,10.8,0,17071.0,первый
43.0,3,2.5,5.0,31.0,2,False,False,False,5.4,0,15063.0,другой
57.0,2,3.2,6.0,36.2,6,False,False,False,5.8,1,8488.0,последний
36.0,1,2.6,13.0,19.7,8,False,False,False,7.2,0,7639.0,другой
111.3,3,2.55,9.0,64.4,6,False,False,False,15.4,1,5961.0,другой
58.0,2,2.7,25.0,32.25,13,False,False,False,10.0,2,14847.0,другой
58.7,1,3.12,4.0,31.5,3,True,False,False,11.7,2,21689.0,другой
43.1,2,3.0,4.0,30.3,1,False,False,False,5.7,0,4244.0,первый
71.5,3,2.65,12.0,43.0,3,False,False,False,10.7,0,11503.0,другой
61.0,3,2.5,9.0,32.6,4,False,False,False,7.0,0,11088.0,другой
60.0,3,2.5,9.0,39.0,7,False,False,False,6.3,0,14775.0,другой
78.0,2,2.8,25.0,38.0,18,False,False,False,13.0,4,9289.0,другой
39.55,1,3.0,15.0,19.0,4,False,False,False,10.0,1,12163.0,другой
46.9,2,3.0,5.0,28.3,5,False,False,False,7.9,1,6337.0,последний
150.0,8,2.92,5.0,107.0,1,False,False,False,7.2,0,4782.0,первый
40.1,1,2.7,16.0,17.1,8,False,False,False,11.0,0,22668.0,другой
58.0,3,2.5,9.0,40.0,6,False,False,False,6.2,0,15377.0,другой
71.97,2,2.75,20.0,33.495000000000005,9,False,False,False,13.53,2,10430.0,другой
65.0,2,2.5,9.0,36.0,9,False,False,False,9.0,0,13188.0,последний
82.0,3,2.8,25.0,27.5,2,False,False,False,29.0,0,14975.0,другой
48.0,2,3.0,5.0,31.0,5,False,False,False,8.0,1,9974.0,последний
47.1,2,2.6,15.0,28.0,12,False,False,False,8.0,1,9220.0,другой
84.0,3,2.8,23.0,51.0,3,False,False,False,14.0,0,12790.0,другой
48.5,2,2.55,9.0,31.7,4,False,False,False,8.3,1,15757.0,другой
41.0,1,2.75,15.0,18.0,13,False,False,False,9.2,0,13016.0,другой
72.4,3,2.64,19.0,52.0,6,False,False,False,11.5,1,21928.0,другой
62.85,2,2.7,25.0,33.87,17,False,False,False,11.59,2,13094.0,другой
34.0,1,2.85,16.0,16.3,9,False,False,False,10.3,0,10850.0,другой
32.6,1,2.5,9.0,17.9,8,False,False,False,6.3,0,10912.0,другой
85.5,3,2.85,5.0,62.0,5,False,False,False,10.0,1,2485.0,последний
64.0,2,2.9,5.0,40.3,1,False,False,False,9.0,0,9626.0,первый
65.7,2,3.0,8.0,31.3,8,False,False,False,10.8,0,18692.0,последний
31.0,1,2.5,9.0,17.7,8,False,False,False,8.1,0,10053.0,другой
44.7,2,2.5,9.0,27.7,4,False,False,False,6.7,0,13251.0,другой
38.62,1,2.745,21.0,17.19,2,False,False,False,10.02,1,9508.0,другой
45.0,2,2.55,9.0,28.0,8,False,False,False,7.0,0,13677.0,другой
59.3,3,2.5,9.0,32.0,5,False,False,False,6.5,2,13709.0,другой
74.0,3,2.7,10.0,44.0,8,False,False,False,8.5,0,22941.0,другой
55.5,2,2.8,8.0,29.0,2,False,False,False,11.4,2,13729.0,другой
55.6,3,2.6,5.0,44.0,1,False,False,False,8.0,0,10487.0,первый
165.0,5,2.7,7.0,119.9,6,False,False,False,19.3,0,5662.0,другой
74.0,4,2.6,9.0,49.0,6,False,False,False,7.0,0,11585.0,другой
102.0,2,3.0,4.0,54.0,4,False,False,False,10.0,0,4865.0,последний
238.26,3,2.75,19.0,52.0,4,False,False,False,10.2,0,4579.0,другой
39.2,1,2.65,12.0,16.4,2,False,False,False,10.4,0,21403.0,другой
60.1,3,2.6,5.0,39.3,5,False,False,False,6.4,0,13627.0,последний
45.0,2,2.45,9.0,27.6,9,False,False,False,7.0,0,14624.0,последний
78.61,3,2.95,4.0,44.9,3,False,False,False,11.53,0,3205.0,другой
74.2,3,2.6,16.0,45.0,3,False,False,False,10.0,0,15363.0,другой
30.6,1,2.55,14.0,14.1,12,False,False,False,8.0,2,15383.0,другой
95.1,3,3.0,4.0,54.0,2,False,False,False,11.4,0,4623.0,другой
90.0,3,2.75,25.0,47.11,3,False,False,False,13.8,0,15501.0,другой
35.6,1,2.6,14.0,20.5,3,False,False,False,7.7,0,13311.0,другой
82.8,3,2.55,9.0,53.5,3,False,False,False,8.4,0,6664.0,другой
31.2,1,2.5,12.0,18.0,9,False,False,False,6.3,0,14649.0,другой
31.0,1,2.55,5.0,16.6,2,False,False,False,5.8,0,15245.0,другой
29.0,1,2.5,9.0,15.0,2,False,False,False,7.0,0,11485.0,другой
82.6,4,2.75,10.0,50.9,8,False,False,False,9.4,0,4686.0,другой
52.0,2,2.75,24.0,28.9,12,False,False,False,7.9,0,14657.0,другой
101.2,3,2.75,25.0,55.4,25,False,False,False,13.5,1,9289.0,последний
67.8,2,2.8,12.0,37.0,7,False,False,False,16.0,0,12509.0,другой
35.0,1,2.5,16.0,19.1,6,False,False,False,8.2,0,9574.0,другой
46.1,2,2.6,5.0,32.0,1,False,False,False,7.0,0,9550.0,первый
97.0,3,2.8,19.0,48.5,11,False,False,False,15.5,5,12886.0,другой
146.0,5,2.8,17.0,84.7,9,False,False,False,16.5,4,5608.0,другой
36.0,1,2.7,24.0,20.0,1,False,False,False,8.0,0,15618.0,первый
38.5,1,2.5,15.0,20.0,13,False,False,False,8.5,1,7257.0,другой
44.0,2,2.55,9.0,27.1,6,False,False,False,6.9,0,10257.0,другой
108.7,3,4.0,5.0,72.4,5,False,False,False,8.0,0,2559.0,последний
38.0,1,2.5,14.0,22.0,10,False,False,False,7.5,2,19255.0,другой
39.1,1,2.7,18.0,19.2,9,False,False,False,9.9,2,15134.0,другой
43.0,2,2.6,5.0,27.1,1,False,False,False,5.1,0,17665.0,первый
33.1,1,3.05,6.0,16.0,6,False,False,False,8.0,1,8444.0,последний
54.1,3,2.5,5.0,37.9,4,False,False,False,5.2,0,9717.0,другой
50.0,2,2.5,5.0,44.0,1,False,False,False,6.0,0,17384.0,первый
40.0,1,2.5,16.0,20.0,15,False,False,False,9.0,0,11990.0,другой
100.6,3,2.75,23.0,58.63,10,False,False,False,13.28,0,18194.0,другой
94.0,4,3.0,5.0,57.0,4,False,False,False,10.0,0,3723.0,другой
75.2,2,2.82,17.0,39.1,11,False,False,False,12.2,1,13875.0,другой
34.5,1,2.7,18.0,15.8,11,False,False,False,10.7,0,12358.0,другой
43.0,1,2.75,20.0,19.0,6,False,False,False,11.0,0,17465.0,другой
166.8,5,2.65,12.0,91.2,3,False,False,False,19.1,0,7765.0,другой
160.0,3,2.95,3.0,95.0,3,False,False,False,22.0,0,2173.0,последний
40.0,1,2.5,16.0,16.0,10,False,False,False,10.0,2,15505.0,другой
64.7,2,2.8,14.0,35.7,2,False,False,False,11.0,0,8774.0,другой
45.0,1,2.56,15.0,22.0,4,False,False,False,10.0,1,14895.0,другой
51.4,2,2.5,9.0,29.0,6,False,False,False,7.5,0,16845.0,другой
51.9,1,3.0,4.0,19.1,3,False,False,False,14.65,2,20802.0,другой
44.0,2,2.6,9.0,27.0,6,False,False,False,7.0,2,13906.0,другой
67.7,3,2.55,9.0,48.36,4,False,False,False,6.25,1,10332.0,другой
32.1,1,2.5,5.0,18.0,2,False,False,False,5.5,0,14729.0,другой
56.0,2,2.55,16.0,31.0,7,False,False,False,8.0,0,12863.0,другой
81.4,3,3.4,4.0,31.8,2,False,False,False,9.8,0,3512.0,другой
29.2,1,2.5,9.0,15.1,7,False,False,False,7.1,0,14499.0,другой
57.0,2,2.55,12.0,32.0,4,False,False,False,8.0,2,14437.0,другой
50.6,1,2.7,10.0,20.4,4,False,False,False,11.2,0,5294.0,другой
93.0,3,3.2,6.0,69.7,2,False,False,False,7.9,0,4816.0,другой
65.1,3,2.6,16.0,38.7,12,False,False,False,9.4,5,14153.0,другой
47.8,2,3.0,5.0,30.0,2,False,False,False,7.0,0,9058.0,другой
181.5,6,3.6,6.0,125.1,4,False,False,False,16.9,0,4639.0,другой
80.0,4,2.75,25.0,47.0,6,False,False,False,13.0,0,16478.0,другой
36.4,1,2.6,23.0,18.3,7,False,False,False,9.9,1,10890.0,другой
68.5,3,2.64,14.0,40.9,7,False,False,False,10.6,2,15928.0,другой
60.0,2,2.8,5.0,32.8,2,False,False,False,20.0,0,1530.0,другой
63.0,2,2.7,12.0,33.0,2,False,False,False,14.0,0,14883.0,другой
110.0,3,2.8,15.0,46.0,10,False,False,False,29.0,2,7737.0,другой
73.3,3,3.0,4.0,48.0,4,False,False,False,11.9,0,5349.0,последний
100.8,2,2.95,4.0,34.6,1,False,False,False,28.4,0,3304.0,первый
13.0,1,3.4,5.0,17.2,2,False,False,False,6.0,0,5483.0,другой
132.0,3,3.0,4.0,60.0,4,False,False,False,15.0,0,3801.0,последний
57.0,2,2.75,3.0,36.0,2,False,False,False,7.2,0,2739.0,другой
97.35,2,3.0,16.0,34.3,11,False,False,False,38.86,0,14849.0,другой
39.5,1,2.7,12.0,20.4,9,False,False,False,8.4,0,13820.0,другой
57.7,3,2.5,9.0,39.3,4,False,False,False,6.2,2,16275.0,другой
34.1,1,2.6,21.0,18.1,16,False,False,False,9.4,0,11649.0,другой
69.7,3,2.6,12.0,43.1,5,False,False,False,8.2,3,7518.0,другой
87.2,3,2.6,10.0,57.7,1,False,False,False,10.8,2,15902.0,первый
48.0,2,2.5,9.0,28.0,8,False,False,False,7.0,0,11620.0,другой
43.0,1,2.6,10.0,20.0,1,False,False,False,11.0,0,16335.0,первый
66.3,2,2.8,10.0,36.3,9,False,False,False,12.6,0,11777.0,другой
51.2,1,3.0,7.0,15.0,5,False,False,False,17.4,1,10186.0,другой
92.8,3,3.1,16.0,50.02,8,False,False,False,10.8,0,8460.0,другой
57.0,2,2.5,9.0,29.9,5,False,False,False,8.0,0,16136.0,другой
44.0,2,2.6,5.0,27.4,1,False,False,False,7.0,0,10121.0,первый
42.9,1,2.75,24.0,18.7,18,False,False,False,13.7,0,14779.0,другой
49.0,3,2.6,5.0,37.1,3,False,False,False,5.4,0,12309.0,другой
72.0,4,3.2,4.0,56.0,4,False,False,False,10.0,0,2136.0,последний
42.0,1,3.0,18.0,16.0,7,False,False,False,16.0,0,17652.0,другой
30.64,1,2.5,5.0,17.4,4,False,False,False,5.61,1,8577.0,другой
40.96,1,2.7,17.0,19.4,10,False,False,False,8.9,0,21614.0,другой
37.17,1,2.75,24.0,15.37,24,False,False,False,10.92,0,17417.0,последний
33.0,1,2.5,9.0,17.0,5,False,False,False,8.4,1,16085.0,другой
56.6,2,2.5,16.0,31.0,11,False,False,False,7.5,0,13551.0,другой
62.1,2,2.55,10.0,33.5,6,False,False,False,13.4,1,12679.0,другой
52.0,2,2.5,9.0,34.0,6,False,False,False,8.0,2,13335.0,другой
79.6,3,2.65,12.0,47.4,7,False,False,False,14.8,0,11513.0,другой
42.0,2,2.6,5.0,27.0,4,False,False,False,6.1,0,10899.0,другой
38.5,1,2.7,16.0,20.0,12,False,False,False,10.1,0,14358.0,другой
77.0,3,2.6,14.0,45.0,4,False,False,False,10.5,2,11479.0,другой
82.8,3,2.75,24.0,25.6,9,False,False,False,28.5,1,15076.0,другой
143.0,5,3.5,5.0,98.0,1,False,False,False,20.0,0,2535.0,первый
36.0,2,2.7,27.0,25.0,11,False,False,False,5.0,2,14835.0,другой
59.0,2,2.5,5.0,30.6,4,False,False,False,8.2,0,1261.0,другой
139.2,3,2.75,24.0,79.42,6,False,False,False,16.5,0,7945.0,другой
64.9,3,2.65,12.0,41.9,11,False,False,False,10.4,0,10573.0,другой
50.0,2,2.7,16.0,25.0,10,False,False,False,11.0,0,14760.0,другой
51.8,1,2.7,17.0,18.0,10,False,False,False,11.0,0,13833.0,другой
62.3,3,2.55,9.0,39.9,4,False,False,False,9.8,0,14247.0,другой
64.4,3,3.0,5.0,41.6,1,False,False,False,8.6,0,4273.0,первый
92.6,4,3.4,6.0,56.5,5,False,False,False,13.5,0,3042.0,другой
60.0,3,2.6,9.0,42.8,3,False,False,False,6.7,0,15945.0,другой
45.0,1,2.75,24.0,27.0,10,False,False,False,11.1,0,11886.0,другой
178.0,5,3.2,7.0,104.0,4,False,False,False,20.0,0,2393.0,другой
36.0,1,3.0,5.0,16.0,2,False,False,False,6.0,0,6931.0,другой
72.4,3,3.2,7.0,36.4,1,False,False,False,14.5,0,4728.0,первый
32.0,1,2.7,16.0,15.0,7,False,False,False,8.0,2,13606.0,другой
70.0,2,2.7,25.0,30.0,22,False,False,False,21.0,2,15541.0,другой
86.0,3,2.65,12.0,50.0,10,False,False,False,15.0,0,11487.0,другой
73.0,3,3.0,5.0,49.0,3,False,False,False,9.0,0,3717.0,другой
58.8,2,2.6,10.0,33.7,9,False,False,False,10.7,0,12260.0,другой
79.9,2,2.73,16.0,37.4,2,False,False,False,15.0,0,12526.0,другой
34.51,1,2.6,5.0,15.0,4,False,False,False,6.0,0,25865.0,другой
60.8,3,2.55,9.0,31.9,1,False,False,False,19.2,0,13138.0,первый
69.0,3,2.65,17.0,61.0,13,False,False,False,8.3,1,14785.0,другой
29.0,1,2.55,9.0,17.7,9,False,False,False,7.5,0,12051.0,последний
49.6,4,2.6,5.0,37.7,2,False,False,False,5.2,0,14821.0,другой
46.0,2,2.55,9.0,30.0,2,False,False,False,6.3,0,10946.0,другой
53.0,2,2.6,12.0,34.0,6,False,False,False,9.0,1,17561.0,другой
39.1,1,2.7,19.0,17.3,14,False,False,False,8.6,0,14467.0,другой
37.0,1,2.5,12.0,19.0,4,False,False,False,8.0,2,7518.0,другой
56.0,3,3.0,8.0,32.1,3,False,False,False,8.5,0,9217.0,другой
56.9,2,2.6,14.0,18.5,6,False,False,False,7.6,0,11100.0,другой
98.0,3,2.7,16.0,51.1,11,False,False,False,15.0,0,13266.0,другой
180.0,6,3.4,6.0,122.0,3,False,False,False,20.0,0,3042.0,другой
32.0,1,2.6,5.0,17.0,1,False,False,False,6.0,0,10130.0,первый
75.0,3,2.5,9.0,45.4,2,False,False,False,9.7,0,16002.0,другой
47.2,2,2.5,9.0,29.1,3,False,False,False,7.8,2,15039.0,другой
59.0,3,2.6,5.0,44.0,1,False,False,False,8.0,0,12423.0,первый
31.0,1,2.5,5.0,16.0,5,False,False,False,7.0,0,15195.0,последний
72.0,2,3.0,8.0,41.0,5,False,False,False,12.0,0,10186.0,другой
84.58,2,2.55,9.0,37.1,2,False,False,False,18.3,0,5873.0,другой
36.8,1,2.5,16.0,19.7,14,False,False,False,6.5,0,16601.0,другой
100.3,3,3.15,6.0,61.0,4,False,False,False,15.0,0,9009.0,другой
32.0,1,2.5,5.0,18.0,2,False,False,False,6.5,0,17207.0,другой
81.4,4,2.5,9.0,62.8,1,False,False,False,6.1,0,15393.0,первый
115.3,4,2.82,20.0,64.1,15,False,False,False,14.7,4,11903.0,другой
42.5,1,2.6,17.0,19.0,3,False,False,False,10.0,0,16850.0,другой
31.3,1,2.8,23.0,14.7,19,False,False,False,8.8,1,17405.0,другой
33.0,1,2.5,5.0,17.0,4,False,False,False,7.0,0,14140.0,другой
67.0,3,2.7,16.0,41.2,2,False,False,False,8.3,0,15785.0,другой
65.5,2,3.3,5.0,30.0,5,False,False,False,21.5,1,16465.0,последний
44.8,2,2.5,5.0,26.3,3,False,False,False,5.5,0,15904.0,другой
44.0,2,2.6,5.0,29.0,2,False,False,False,5.0,1,4882.0,другой
42.0,1,2.7,16.0,18.0,5,False,False,False,9.0,0,15899.0,другой
32.4,1,2.6,9.0,17.1,1,False,False,False,7.4,0,14761.0,первый
63.0,3,2.55,9.0,46.0,8,False,False,False,6.3,2,10893.0,другой
74.1,4,2.55,9.0,49.9,4,False,False,False,6.5,0,13481.0,другой
57.0,3,2.5,9.0,39.0,5,False,False,False,6.0,2,14775.0,другой
89.3,3,2.72,9.0,44.4,4,False,False,False,19.6,1,5384.0,другой
49.0,2,2.6,9.0,34.0,9,False,False,False,7.0,0,15419.0,последний
50.0,2,2.7,16.0,28.4,2,False,False,False,9.1,1,13492.0,другой
51.2,2,2.5,12.0,32.8,6,False,False,False,6.9,1,14919.0,другой
44.7,2,2.7,9.0,27.4,6,False,False,False,6.0,0,16177.0,другой
32.5,1,2.55,9.0,18.0,4,False,False,False,7.0,0,15176.0,другой
67.3,3,2.5,9.0,42.6,8,False,False,False,8.3,1,12638.0,другой
74.0,2,3.0,6.0,50.0,3,False,False,False,10.0,0,6266.0,другой
36.09,1,2.75,26.0,15.18,3,False,False,False,10.62,0,24137.0,другой
64.0,2,2.75,14.0,30.9,11,False,False,False,9.0,0,14069.0,другой
62.2,2,2.7,18.0,25.0,7,False,False,False,16.1,0,9850.0,другой
106.0,3,2.65,14.0,57.0,11,False,False,False,14.0,1,14289.0,другой
45.0,2,2.5,7.0,30.0,1,False,False,False,6.0,0,9072.0,первый
36.0,2,2.75,3.0,25.0,1,False,False,False,6.0,0,5498.0,первый
44.0,2,2.5,5.0,27.8,2,False,False,False,7.4,0,12019.0,другой
31.4,1,2.55,6.0,17.2,4,False,False,False,5.5,0,11009.0,другой
26.9,1,2.75,23.0,17.2,14,False,False,False,10.0,1,16788.0,другой
60.0,3,2.6,5.0,44.0,4,False,False,False,6.0,0,15432.0,другой
59.8,3,2.6,5.0,35.8,1,False,False,False,8.0,0,4046.0,первый
65.8,3,2.6,12.0,42.8,10,False,False,False,7.3,0,12738.0,другой
67.5,2,3.0,8.0,35.3,4,False,False,False,14.0,0,5109.0,другой
25.0,1,3.0,5.0,17.2,5,False,False,False,6.0,0,10302.0,последний
35.3,1,2.7,15.0,18.5,7,False,False,False,9.0,0,13239.0,другой
59.6,2,2.65,12.0,33.5,2,False,False,False,11.0,0,10543.0,другой
50.0,2,2.65,4.0,24.0,4,False,False,False,7.5,0,1514.0,последний
31.0,1,2.6,5.0,17.7,1,False,False,False,5.4,0,11059.0,первый
49.0,2,2.55,9.0,20.0,2,False,False,False,6.23,0,11883.0,другой
51.0,2,3.0,6.0,33.0,3,False,False,False,8.9,0,7717.0,другой
92.2,3,2.75,10.0,52.8,1,False,False,False,14.6,0,9763.0,первый
61.0,3,2.55,9.0,42.3,8,False,False,False,7.0,0,11485.0,другой
59.06,2,2.7,18.0,29.78,9,False,False,False,10.75,0,16134.0,другой
94.9,3,2.6,17.0,69.3,8,False,False,False,10.1,0,11344.0,другой
57.6,3,2.6,9.0,35.0,5,False,False,False,6.0,0,12455.0,другой
42.3,1,2.77,24.0,19.1,12,False,False,False,8.6,1,13449.0,другой
43.5,1,2.8,24.0,16.5,18,False,False,False,14.6,0,12886.0,другой
49.3,3,2.53,5.0,34.8,1,False,False,False,7.1,0,10428.0,первый
78.0,3,2.75,25.0,47.0,22,False,False,False,10.5,0,13936.0,другой
39.0,1,2.67,12.0,20.0,3,False,False,False,7.8,0,12407.0,другой
39.0,1,2.75,25.0,20.0,5,False,False,False,13.0,1,14562.0,другой
57.3,3,2.6,9.0,39.1,3,False,False,False,6.2,5,14996.0,другой
58.0,3,2.55,9.0,39.7,7,False,False,False,6.0,0,10048.0,другой
53.2,2,2.8,3.0,34.7,2,False,False,False,5.6,0,17588.0,другой
33.8,1,2.5,9.0,19.0,8,False,False,False,7.1,0,16608.0,другой
37.0,1,2.6,12.0,18.4,8,False,False,False,7.0,1,12931.0,другой
70.0,2,3.25,5.0,38.7,2,False,False,False,15.0,0,4297.0,другой
118.7,5,2.7,20.0,76.2,1,False,False,False,11.2,0,13838.0,первый
45.0,2,2.5,5.0,33.0,3,False,False,False,7.5,2,16823.0,другой
35.5,1,2.75,27.0,19.0,17,False,False,False,9.0,0,15076.0,другой
38.3,1,2.8,16.0,17.0,8,False,False,False,10.0,0,13712.0,другой
52.4,2,2.65,12.0,31.0,2,False,False,False,9.0,0,12363.0,другой
81.0,2,3.32,8.0,40.8,2,False,False,False,11.6,0,4033.0,другой
38.2,1,2.5,9.0,22.0,6,False,False,False,7.0,0,8294.0,другой
75.1,3,3.2,5.0,44.0,4,False,False,False,25.0,1,2899.0,другой
34.8,2,2.9,4.0,18.1,2,False,False,False,11.8,0,4772.0,другой
110.0,3,3.2,4.0,74.4,2,False,False,False,12.0,0,2383.0,другой
89.0,3,3.68,5.0,29.0,1,False,False,False,35.0,0,2627.0,первый
58.0,2,2.6,14.0,34.0,14,False,False,False,10.5,2,22509.0,последний
83.7,3,2.75,15.0,51.0,2,False,False,False,11.0,0,12786.0,другой
39.2,1,2.65,12.0,20.1,2,False,False,False,8.4,0,14243.0,другой
45.0,2,2.56,9.0,27.6,3,False,False,False,7.0,0,13540.0,другой
54.7,2,2.55,10.0,32.0,5,False,False,False,10.7,0,11493.0,другой
61.0,3,2.53,12.0,40.0,9,False,False,False,7.0,1,10565.0,другой
53.9,2,2.75,19.0,30.52,18,False,False,False,12.96,2,16293.0,другой
51.5,2,2.6,10.0,30.7,6,False,False,False,8.7,0,10973.0,другой
232.0,5,3.86,6.0,144.5,3,False,False,False,15.0,0,6310.0,другой
90.0,2,3.6,6.0,34.0,4,False,False,False,16.0,1,5949.0,другой
50.0,2,2.75,5.0,32.0,3,False,False,False,6.0,0,4840.0,другой
51.0,2,2.6,10.0,27.5,5,False,False,False,7.3,1,11325.0,другой
41.0,2,2.5,5.0,28.0,2,False,False,False,7.0,0,8288.0,другой
49.4,2,2.8,8.0,16.42,4,False,False,False,24.0,0,18701.0,другой
27.0,1,2.7,16.0,18.2,9,False,False,False,10.0,0,9496.0,другой
95.0,6,2.5,15.0,75.0,3,False,False,False,13.0,0,10680.0,другой
53.5,2,2.5,9.0,21.5,1,False,False,False,7.7,0,14745.0,первый
40.4,2,4.0,2.0,22.9,1,False,False,False,5.9,0,9343.0,первый
25.0,1,3.0,5.0,17.2,5,False,False,False,6.0,0,3871.0,последний
39.5,1,2.7,16.0,17.5,6,False,False,False,10.5,0,11296.0,другой
35.6,1,2.5,9.0,18.0,8,False,False,False,7.0,1,7467.0,другой
35.3,1,2.5,12.0,20.0,1,False,False,False,10.0,0,9869.0,первый
62.0,2,2.75,25.0,26.6,21,False,False,False,11.0,0,10087.0,другой
95.8,3,2.6,5.0,68.1,2,False,False,False,14.4,0,1141.0,другой
92.8,3,2.75,12.0,63.9,9,False,False,False,12.7,0,12891.0,другой
65.2,2,2.75,16.0,33.9,10,False,False,False,11.7,1,12972.0,другой
31.3,1,2.5,7.0,16.0,4,False,False,False,7.6,1,6692.0,другой
38.35,1,2.7,18.0,18.0,7,False,False,False,10.3,1,13094.0,другой
52.0,2,2.7,17.0,33.0,6,False,False,False,8.3,1,13977.0,другой
81.7,3,2.7,25.0,48.7,17,False,False,False,12.8,5,13149.0,другой
72.0,3,2.65,16.0,41.4,7,False,False,False,10.6,2,11424.0,другой
125.5,3,3.2,7.0,54.0,7,False,False,False,20.0,0,4060.0,последний
94.0,3,2.77,25.0,58.0,22,False,False,False,12.0,0,13513.0,другой
81.5,3,3.6,4.0,40.0,3,False,False,False,26.0,0,5469.0,другой
67.6,3,3.0,5.0,47.0,4,False,False,False,8.0,0,7252.0,другой
61.0,2,2.6,10.0,30.0,7,False,False,False,12.0,5,13995.0,другой
50.5,2,2.65,10.0,30.0,2,False,False,False,8.5,0,11120.0,другой
40.08,1,2.8,24.0,34.6,5,False,False,False,9.1,2,14240.0,другой
63.7,3,2.53,5.0,44.6,3,False,False,False,6.6,4,15664.0,другой
81.0,3,2.7,9.0,43.0,6,False,False,False,11.0,0,12986.0,другой
59.0,3,2.55,9.0,43.9,2,False,False,False,6.1,0,11393.0,другой
42.0,1,2.7,16.0,14.7,16,False,False,False,14.0,2,9496.0,последний
33.3,1,2.5,12.0,17.5,8,False,False,False,8.0,1,16941.0,другой
44.0,1,3.1,11.0,18.0,7,False,False,False,15.0,0,5838.0,другой
59.01,2,3.1,4.0,41.35,3,False,False,False,9.27,0,5094.0,другой
42.0,1,2.75,25.0,19.0,3,False,False,False,10.0,0,11184.0,другой
65.4,2,2.6,16.0,36.0,9,False,False,False,15.0,1,11525.0,другой
39.0,1,2.7,16.0,16.0,5,False,False,False,12.5,0,9496.0,другой
89.0,3,3.1,5.0,59.0,1,False,False,False,10.0,0,8036.0,первый
51.0,2,2.65,16.0,29.0,7,False,False,False,10.2,1,11764.0,другой
51.0,2,2.5,5.0,31.0,2,False,False,False,9.0,0,21990.0,другой
55.2,2,2.65,12.0,32.7,11,False,False,False,10.0,0,12787.0,другой
57.0,2,2.7,16.0,29.0,13,False,False,False,14.0,0,12188.0,другой
40.0,1,2.65,18.0,16.0,10,False,False,False,8.0,0,14289.0,другой
71.41,2,2.73,20.0,40.32,10,False,False,False,11.35,0,10581.0,другой
59.0,2,3.15,6.0,28.0,4,False,False,False,16.0,0,5397.0,другой
38.0,1,2.75,19.0,19.0,7,False,False,False,11.0,2,14386.0,другой
45.0,2,2.5,5.0,31.0,1,False,False,False,6.0,0,14869.0,первый
30.9,1,2.55,9.0,15.0,9,False,False,False,8.0,2,9350.0,последний
35.0,1,2.75,23.0,17.0,11,False,False,False,10.0,2,13486.0,другой
126.5,3,2.6,10.0,75.2,3,False,False,False,13.0,1,10650.0,другой
140.7,3,3.0,11.0,80.2,3,False,False,False,14.1,0,6941.0,другой
31.1,1,2.6,5.0,17.0,2,False,False,False,5.6,2,12379.0,другой
45.0,2,2.5,5.0,29.0,3,False,False,False,6.0,0,9961.0,другой
38.3,1,2.75,24.0,17.0,24,False,False,False,10.4,0,9399.0,последний
34.36,1,2.65,24.0,16.29,11,False,False,False,10.3,2,17417.0,другой
78.0,4,2.8,9.0,55.0,1,False,False,False,10.0,2,12791.0,первый
152.0,5,3.63,4.0,98.0,3,False,False,False,27.0,1,5185.0,другой
95.9,4,2.7,12.0,74.0,1,False,False,False,15.0,0,12074.0,первый
46.9,2,2.55,9.0,30.6,8,False,False,False,7.4,0,11882.0,другой
39.0,1,2.6,9.0,18.0,9,False,False,False,9.0,2,3538.0,последний
39.2,1,2.65,12.0,16.5,4,False,False,False,10.3,0,12415.0,другой
170.7,4,3.18,5.0,82.05,4,False,False,False,35.1,0,4909.0,другой
32.3,1,2.53,9.0,15.3,9,False,False,False,8.1,1,9350.0,последний
71.3,2,2.6,14.0,36.15,13,False,False,False,12.35,2,6017.0,другой
40.0,1,2.75,25.0,20.0,6,False,False,False,10.5,0,11729.0,другой
72.0,3,3.3,8.0,42.8,4,False,False,False,13.5,0,4553.0,другой
45.4,2,2.55,5.0,29.0,5,False,False,False,6.0,0,8963.0,последний
41.0,2,2.6,15.0,25.0,1,False,False,False,9.0,1,14102.0,первый
45.1,1,2.7,16.0,20.6,9,False,False,False,10.8,0,15653.0,другой
77.1,2,3.0,4.0,33.9,4,False,False,False,15.8,0,17465.0,последний
81.3,3,3.0,4.0,50.95,2,False,False,False,12.69,5,20802.0,другой
100.0,3,2.75,19.0,57.0,18,False,False,False,12.0,0,16134.0,другой
84.3,3,2.7,12.0,44.5,5,False,False,False,15.6,2,5803.0,другой
55.0,2,3.15,5.0,36.0,3,False,False,False,7.2,0,3447.0,другой
51.4,2,2.7,16.0,28.7,4,False,False,False,10.2,0,11901.0,другой
95.0,3,2.8,25.0,54.9,8,False,False,False,14.4,0,16921.0,другой
44.0,2,2.6,5.0,29.0,1,False,False,False,6.7,0,16697.0,первый
48.0,2,2.5,9.0,28.0,6,False,False,False,9.0,2,15531.0,другой
